feedback_id,customer_id,date,score,complaint_category,comment
FB_785,CUST_435,2025-03-08,4,Qualité service,Très satisfait de l’ambiance.
FB_786,CUST_1463,2024-10-31,1,Qualité service,Expérience premium.
FB_787,CUST_551,2025-05-02,4,Réservation,Excellent service client.
FB_788,CUST_268,2024-01-25,4,Qualité service,Organisation moyenne.
FB_789,CUST_147,2024-01-09,5,Prix,Le studio créatif est top.
FB_790,CUST_222,2025-06-20,2,Qualité service,Le support a mis du temps à répondre.
FB_791,CUST_938,2024-09-03,4,Prix,Très satisfait de l’ambiance.
FB_792,CUST_1371,2025-06-22,4,Aucune plainte,Je reviendrai pour un prochain événement.
FB_793,CUST_444,2024-03-23,3,Réservation,Le studio créatif est top.
FB_794,CUST_1016,2024-04-10,3,Qualité service,Le studio créatif est top.
FB_795,CUST_626,2024-07-24,4,Réservation,Le processus de réservation est compliqué.
FB_796,CUST_666,2024-05-02,5,Qualité service,Le support a mis du temps à répondre.
FB_797,CUST_337,2025-02-01,5,Réservation,Le studio créatif est top.
FB_798,CUST_409,2024-10-09,5,Réservation,Excellent service client.
FB_799,CUST_844,2024-07-20,5,Communication,Organisation moyenne.
FB_800,CUST_537,2024-06-11,4,Qualité service,Très bonne expérience globale.
FB_801,CUST_413,2024-12-26,4,Organisation,Le studio créatif est top.
FB_802,CUST_816,2025-02-22,4,Aucune plainte,Organisation moyenne.
FB_803,CUST_4,2024-11-12,5,Communication,Organisation moyenne.
FB_804,CUST_1149,2024-10-07,4,Communication,Je reviendrai pour un prochain événement.
FB_805,CUST_1469,2024-01-14,5,Réservation,Le studio créatif est top.
FB_806,CUST_202,2025-04-04,3,Communication,Le processus de réservation est compliqué.
FB_807,CUST_180,2024-04-29,4,Qualité service,Le studio créatif est top.
FB_808,CUST_1338,2025-06-07,4,Support client,Très satisfait de l’ambiance.
FB_809,CUST_26,2024-12-17,4,Réservation,Le support a mis du temps à répondre.
FB_810,CUST_620,2024-11-03,2,Réservation,Organisation moyenne.
FB_811,CUST_520,2025-03-08,4,Prix,Expérience premium.
FB_812,CUST_605,2024-07-01,4,Aucune plainte,Le studio créatif est top.
FB_813,CUST_640,2024-06-14,2,Qualité service,Très satisfait de l’ambiance.
FB_814,CUST_459,2025-04-28,4,Aucune plainte,Très satisfait de l’ambiance.
FB_815,CUST_637,2024-01-25,2,Support client,Je reviendrai pour un prochain événement.
FB_816,CUST_134,2024-04-16,3,Prix,Le studio créatif est top.
FB_817,CUST_1281,2024-08-26,4,Qualité service,Organisation moyenne.
FB_818,CUST_740,2025-06-22,3,Prix,Expérience premium.
FB_819,CUST_909,2024-05-18,5,Support client,Organisation moyenne.
FB_820,CUST_887,2025-06-21,4,Prix,Le support a mis du temps à répondre.
FB_821,CUST_973,2024-09-15,4,Organisation,Très satisfait de l’ambiance.
FB_822,CUST_36,2024-07-10,4,Communication,Le prix est un peu élevé.
FB_823,CUST_1492,2024-03-02,3,Communication,Le support a mis du temps à répondre.
FB_824,CUST_1054,2025-05-24,3,Organisation,Très bonne expérience globale.
FB_825,CUST_412,2024-11-15,3,Qualité service,Le prix est un peu élevé.
FB_826,CUST_1483,2024-11-08,5,Organisation,Le processus de réservation est compliqué.
FB_827,CUST_661,2025-02-24,2,Prix,Le support a mis du temps à répondre.
FB_828,CUST_899,2024-01-05,4,Aucune plainte,Très bonne expérience globale.
FB_829,CUST_796,2024-03-20,2,Communication,Très satisfait de l’ambiance.
FB_830,CUST_921,2024-10-19,5,Qualité service,Très bonne expérience globale.
FB_831,CUST_1274,2025-03-20,1,Organisation,Très bonne expérience globale.
FB_832,CUST_712,2024-03-26,1,Organisation,Le prix est un peu élevé.
FB_833,CUST_502,2025-03-16,4,Support client,Expérience premium.
FB_834,CUST_1113,2024-11-26,3,Réservation,Excellent service client.
FB_835,CUST_1271,2024-02-09,1,Communication,Organisation moyenne.
FB_836,CUST_1093,2024-10-02,5,Prix,Le studio créatif est top.
FB_837,CUST_241,2024-11-01,5,Qualité service,Le processus de réservation est compliqué.
FB_838,CUST_1139,2024-01-05,5,Réservation,Le processus de réservation est compliqué.
FB_839,CUST_1341,2024-05-13,3,Qualité service,Organisation moyenne.
FB_840,CUST_1123,2025-06-02,5,Communication,Excellent service client.
FB_841,CUST_1232,2024-02-27,4,Prix,Le processus de réservation est compliqué.
FB_842,CUST_577,2024-04-21,4,Communication,Le support a mis du temps à répondre.
FB_843,CUST_1284,2025-02-13,4,Aucune plainte,Très bonne expérience globale.
FB_844,CUST_1186,2025-04-03,1,Organisation,Très satisfait de l’ambiance.
FB_845,CUST_727,2024-03-08,5,Support client,Le studio créatif est top.
FB_846,CUST_45,2024-04-05,3,Réservation,Très bonne expérience globale.
FB_847,CUST_1430,2024-05-30,3,Aucune plainte,Très satisfait de l’ambiance.
FB_848,CUST_951,2024-10-03,2,Communication,Très satisfait de l’ambiance.
FB_849,CUST_503,2024-09-20,3,Support client,Expérience premium.
FB_850,CUST_620,2024-11-09,5,Communication,Le support a mis du temps à répondre.
FB_851,CUST_99,2024-05-23,5,Qualité service,Le support a mis du temps à répondre.
FB_852,CUST_1084,2024-03-03,5,Prix,Je reviendrai pour un prochain événement.
FB_853,CUST_537,2025-05-26,5,Qualité service,Je reviendrai pour un prochain événement.
FB_854,CUST_133,2024-03-22,2,Communication,Très bonne expérience globale.
FB_855,CUST_1286,2024-06-09,4,Qualité service,Expérience premium.
FB_856,CUST_903,2024-12-26,2,Support client,Organisation moyenne.
FB_857,CUST_522,2025-05-25,3,Organisation,Organisation moyenne.
FB_858,CUST_300,2025-05-20,5,Organisation,Le processus de réservation est compliqué.
FB_859,CUST_177,2024-03-01,3,Aucune plainte,Le support a mis du temps à répondre.
FB_860,CUST_1229,2024-11-26,2,Support client,Organisation moyenne.
FB_861,CUST_759,2024-06-17,5,Aucune plainte,Le prix est un peu élevé.
FB_862,CUST_972,2025-02-12,5,Réservation,Excellent service client.
FB_863,CUST_72,2024-01-21,5,Prix,Le processus de réservation est compliqué.
FB_864,CUST_772,2025-05-21,4,Réservation,Je reviendrai pour un prochain événement.
FB_865,CUST_774,2024-10-21,3,Support client,Le processus de réservation est compliqué.
FB_866,CUST_501,2024-11-12,3,Communication,Organisation moyenne.
FB_867,CUST_815,2025-03-14,5,Communication,Je reviendrai pour un prochain événement.
FB_868,CUST_761,2024-02-25,3,Support client,Le studio créatif est top.
FB_869,CUST_1293,2025-04-10,2,Qualité service,Très satisfait de l’ambiance.
FB_870,CUST_673,2024-10-07,5,Communication,Le processus de réservation est compliqué.
FB_871,CUST_592,2025-06-06,3,Support client,Je reviendrai pour un prochain événement.
FB_872,CUST_1117,2024-04-15,4,Aucune plainte,Très satisfait de l’ambiance.
FB_873,CUST_147,2025-04-06,4,Support client,Le prix est un peu élevé.
FB_874,CUST_1317,2024-01-23,1,Organisation,Le studio créatif est top.
FB_875,CUST_221,2024-10-25,3,Prix,Expérience premium.
FB_876,CUST_242,2025-06-04,2,Organisation,Excellent service client.
FB_877,CUST_389,2024-03-08,3,Réservation,Le processus de réservation est compliqué.
FB_878,CUST_1255,2024-05-04,2,Prix,Très satisfait de l’ambiance.
FB_879,CUST_695,2024-12-30,4,Organisation,Le studio créatif est top.
FB_880,CUST_349,2024-02-21,5,Support client,Le processus de réservation est compliqué.
FB_881,CUST_374,2024-10-18,4,Aucune plainte,Très bonne expérience globale.
FB_882,CUST_1020,2024-12-16,4,Communication,Expérience premium.
FB_883,CUST_1164,2024-03-31,3,Support client,Organisation moyenne.
FB_884,CUST_214,2024-09-24,3,Qualité service,Le support a mis du temps à répondre.
FB_885,CUST_676,2025-01-22,3,Aucune plainte,Le processus de réservation est compliqué.
FB_886,CUST_1083,2024-08-16,3,Réservation,Je reviendrai pour un prochain événement.
FB_887,CUST_1091,2024-02-27,4,Communication,Très bonne expérience globale.
FB_888,CUST_1167,2025-06-10,5,Communication,Excellent service client.
FB_889,CUST_275,2024-03-13,5,Prix,Expérience premium.
FB_890,CUST_1368,2024-12-02,4,Réservation,Excellent service client.
FB_891,CUST_626,2024-11-26,5,Organisation,Je reviendrai pour un prochain événement.
FB_892,CUST_1085,2024-11-29,4,Qualité service,Le studio créatif est top.
FB_893,CUST_1139,2024-08-02,5,Qualité service,Le prix est un peu élevé.
FB_894,CUST_883,2024-06-08,4,Aucune plainte,Le prix est un peu élevé.
FB_895,CUST_982,2024-03-14,2,Réservation,Le processus de réservation est compliqué.
FB_896,CUST_1171,2024-04-06,5,Organisation,Le prix est un peu élevé.
FB_897,CUST_1450,2024-11-23,3,Support client,Le studio créatif est top.
FB_898,CUST_1349,2025-06-01,4,Support client,Le studio créatif est top.
FB_899,CUST_389,2025-04-11,1,Aucune plainte,Le support a mis du temps à répondre.
FB_900,CUST_1408,2024-01-29,4,Organisation,Le support a mis du temps à répondre.
FB_901,CUST_794,2024-01-21,4,Prix,Très satisfait de l’ambiance.
FB_902,CUST_363,2024-08-10,2,Communication,Le processus de réservation est compliqué.
FB_903,CUST_980,2024-09-18,4,Support client,Excellent service client.
FB_904,CUST_1041,2024-05-13,4,Communication,Le processus de réservation est compliqué.
FB_905,CUST_266,2024-01-04,5,Communication,Expérience premium.
FB_906,CUST_1250,2025-06-21,1,Qualité service,Le studio créatif est top.
FB_907,CUST_56,2024-02-11,4,Organisation,Excellent service client.
FB_908,CUST_1033,2025-03-27,4,Organisation,Le studio créatif est top.
FB_909,CUST_1323,2025-05-21,4,Prix,Excellent service client.
FB_910,CUST_269,2025-03-21,5,Prix,Très satisfait de l’ambiance.
FB_911,CUST_1078,2024-04-21,5,Réservation,Le support a mis du temps à répondre.
FB_912,CUST_438,2024-10-10,3,Support client,Expérience premium.
FB_913,CUST_517,2024-08-17,5,Réservation,Le studio créatif est top.
FB_914,CUST_1013,2024-06-06,4,Communication,Le processus de réservation est compliqué.
FB_915,CUST_1428,2024-01-19,2,Support client,Le support a mis du temps à répondre.
FB_916,CUST_179,2024-04-17,3,Qualité service,Expérience premium.
FB_917,CUST_668,2024-11-17,2,Réservation,Le studio créatif est top.
FB_918,CUST_1234,2025-05-20,5,Réservation,Le support a mis du temps à répondre.
FB_919,CUST_1020,2024-08-17,2,Prix,Le prix est un peu élevé.
FB_920,CUST_1094,2025-04-01,4,Support client,Excellent service client.
FB_921,CUST_334,2024-03-13,5,Prix,Je reviendrai pour un prochain événement.
FB_922,CUST_104,2025-05-21,3,Communication,Le prix est un peu élevé.
FB_923,CUST_1371,2025-03-09,5,Support client,Le studio créatif est top.
FB_924,CUST_21,2025-01-23,3,Aucune plainte,Le processus de réservation est compliqué.
FB_925,CUST_1449,2024-04-25,5,Support client,Très bonne expérience globale.
FB_926,CUST_1161,2024-02-14,2,Organisation,Très satisfait de l’ambiance.
FB_927,CUST_424,2024-11-11,4,Support client,Expérience premium.
FB_928,CUST_410,2024-12-31,5,Support client,Organisation moyenne.
FB_929,CUST_1224,2025-04-20,1,Aucune plainte,Le support a mis du temps à répondre.
FB_930,CUST_1335,2024-05-03,4,Réservation,Excellent service client.
FB_931,CUST_1314,2025-06-09,5,Aucune plainte,Très satisfait de l’ambiance.
FB_932,CUST_721,2024-07-16,2,Qualité service,Très bonne expérience globale.
FB_933,CUST_1062,2024-12-04,5,Communication,Très satisfait de l’ambiance.
FB_934,CUST_344,2024-08-01,2,Organisation,Le studio créatif est top.
FB_935,CUST_946,2024-06-20,4,Communication,Je reviendrai pour un prochain événement.
FB_936,CUST_1466,2025-01-29,5,Prix,Très satisfait de l’ambiance.
FB_937,CUST_1155,2025-06-11,4,Communication,Le support a mis du temps à répondre.
FB_938,CUST_1037,2024-07-18,2,Qualité service,Le support a mis du temps à répondre.
FB_939,CUST_439,2024-06-16,4,Support client,Excellent service client.
FB_940,CUST_330,2025-05-18,2,Qualité service,Très bonne expérience globale.
FB_941,CUST_1126,2025-03-31,3,Organisation,Excellent service client.
FB_942,CUST_7,2024-04-09,3,Qualité service,Je reviendrai pour un prochain événement.
FB_943,CUST_1266,2024-09-14,4,Réservation,Le prix est un peu élevé.
FB_944,CUST_901,2025-01-19,4,Réservation,Expérience premium.
FB_945,CUST_912,2025-01-28,2,Réservation,Excellent service client.
FB_946,CUST_1310,2024-10-11,1,Organisation,Le processus de réservation est compliqué.
FB_947,CUST_475,2025-05-19,4,Qualité service,Le prix est un peu élevé.
FB_948,CUST_60,2024-12-29,4,Prix,Très satisfait de l’ambiance.
FB_949,CUST_977,2025-06-24,3,Qualité service,Le studio créatif est top.
FB_950,CUST_1123,2024-03-01,3,Aucune plainte,Organisation moyenne.
FB_951,CUST_1438,2024-06-08,3,Qualité service,Le prix est un peu élevé.
FB_952,CUST_1414,2024-02-01,5,Aucune plainte,Organisation moyenne.
FB_953,CUST_1313,2025-03-20,4,Aucune plainte,Le studio créatif est top.
FB_954,CUST_929,2024-12-29,4,Réservation,Je reviendrai pour un prochain événement.
FB_955,CUST_918,2025-01-17,4,Aucune plainte,Expérience premium.
FB_956,CUST_1042,2025-02-21,5,Qualité service,Le studio créatif est top.
FB_957,CUST_1076,2025-01-20,5,Aucune plainte,Le support a mis du temps à répondre.
FB_958,CUST_934,2024-02-25,4,Prix,Je reviendrai pour un prochain événement.
FB_959,CUST_1211,2024-01-02,5,Aucune plainte,Le processus de réservation est compliqué.
FB_960,CUST_857,2025-02-05,4,Réservation,Le studio créatif est top.
FB_961,CUST_1020,2025-01-22,4,Communication,Le support a mis du temps à répondre.
FB_962,CUST_1283,2025-03-05,5,Support client,Très satisfait de l’ambiance.
FB_963,CUST_1196,2025-01-06,5,Prix,Le processus de réservation est compliqué.
FB_964,CUST_843,2025-05-03,4,Réservation,Le prix est un peu élevé.
FB_965,CUST_328,2024-03-01,3,Communication,Organisation moyenne.
FB_966,CUST_882,2024-11-28,4,Support client,Le processus de réservation est compliqué.
FB_967,CUST_736,2024-09-04,3,Organisation,Je reviendrai pour un prochain événement.
FB_968,CUST_197,2025-03-12,5,Prix,Le prix est un peu élevé.
FB_969,CUST_741,2024-11-14,4,Qualité service,Très bonne expérience globale.
FB_970,CUST_725,2025-03-04,5,Support client,Très satisfait de l’ambiance.
FB_971,CUST_370,2024-12-08,3,Support client,Le studio créatif est top.
FB_972,CUST_1489,2024-08-13,5,Support client,Très bonne expérience globale.
FB_973,CUST_1258,2024-11-25,3,Support client,Je reviendrai pour un prochain événement.
FB_974,CUST_193,2024-06-17,4,Aucune plainte,Le studio créatif est top.
FB_975,CUST_1430,2025-06-24,1,Support client,Très satisfait de l’ambiance.
FB_976,CUST_1091,2024-06-01,4,Aucune plainte,Expérience premium.
FB_977,CUST_1026,2025-01-21,2,Support client,Très bonne expérience globale.
FB_978,CUST_995,2025-05-05,2,Support client,Très bonne expérience globale.
FB_979,CUST_1490,2025-03-18,4,Communication,Expérience premium.
FB_980,CUST_18,2024-02-25,3,Support client,Le studio créatif est top.
FB_981,CUST_62,2024-02-29,3,Aucune plainte,Je reviendrai pour un prochain événement.
FB_982,CUST_1459,2024-05-01,2,Qualité service,Expérience premium.
FB_983,CUST_976,2025-04-25,4,Communication,Excellent service client.
FB_984,CUST_1213,2024-04-16,4,Réservation,Très satisfait de l’ambiance.
FB_985,CUST_297,2025-03-29,1,Organisation,Très satisfait de l’ambiance.
FB_986,CUST_1480,2024-02-19,4,Réservation,Expérience premium.
FB_987,CUST_512,2025-03-06,5,Support client,Le processus de réservation est compliqué.
FB_988,CUST_1239,2024-06-02,4,Organisation,Excellent service client.
FB_989,CUST_516,2024-01-19,4,Support client,Le studio créatif est top.
FB_990,CUST_886,2025-06-13,3,Communication,Le studio créatif est top.
FB_991,CUST_380,2025-06-04,5,Prix,Je reviendrai pour un prochain événement.
FB_992,CUST_705,2024-08-09,4,Organisation,Très satisfait de l’ambiance.
FB_993,CUST_243,2025-06-27,5,Organisation,Très satisfait de l’ambiance.
FB_994,CUST_594,2024-06-30,4,Réservation,Organisation moyenne.
FB_995,CUST_390,2024-07-10,5,Prix,Très bonne expérience globale.
FB_996,CUST_372,2024-02-06,4,Communication,Le prix est un peu élevé.
FB_997,CUST_1242,2024-11-28,3,Support client,Le support a mis du temps à répondre.
FB_998,CUST_1114,2024-12-29,1,Support client,Excellent service client.
FB_999,CUST_793,2024-08-09,4,Support client,Le processus de réservation est compliqué.
FB_1000,CUST_1065,2024-03-30,1,Réservation,Très satisfait de l’ambiance.
FB_1001,CUST_1213,2025-04-01,5,Organisation,Le prix est un peu élevé.
FB_1002,CUST_841,2024-10-10,1,Prix,Organisation moyenne.
FB_1003,CUST_571,2024-07-05,5,Support client,Très satisfait de l’ambiance.
FB_1004,CUST_967,2024-11-11,5,Qualité service,Le prix est un peu élevé.
FB_1005,CUST_1428,2024-09-02,4,Communication,Le support a mis du temps à répondre.
FB_1006,CUST_985,2024-02-27,4,Qualité service,Le processus de réservation est compliqué.
FB_1007,CUST_387,2024-08-09,4,Réservation,Expérience premium.
FB_1008,CUST_92,2025-02-22,4,Communication,Organisation moyenne.
FB_1009,CUST_1421,2024-03-28,5,Aucune plainte,Expérience premium.
FB_1010,CUST_786,2024-03-05,3,Organisation,Le prix est un peu élevé.
FB_1011,CUST_440,2024-09-04,4,Organisation,Très bonne expérience globale.
FB_1012,CUST_386,2024-01-27,3,Communication,Expérience premium.
FB_1013,CUST_324,2024-02-19,3,Qualité service,Je reviendrai pour un prochain événement.
FB_1014,CUST_913,2024-10-15,4,Aucune plainte,Le support a mis du temps à répondre.
FB_1015,CUST_877,2024-03-07,3,Organisation,Excellent service client.
FB_1016,CUST_134,2024-09-18,5,Communication,Organisation moyenne.
FB_1017,CUST_119,2024-04-05,5,Qualité service,Le prix est un peu élevé.
FB_1018,CUST_1054,2024-06-13,4,Support client,Organisation moyenne.
FB_1019,CUST_884,2024-02-25,1,Organisation,Très satisfait de l’ambiance.
FB_1020,CUST_476,2024-02-21,4,Support client,Organisation moyenne.
FB_1021,CUST_1371,2024-03-15,5,Support client,Je reviendrai pour un prochain événement.
FB_1022,CUST_1206,2024-11-11,5,Communication,Très satisfait de l’ambiance.
FB_1023,CUST_515,2025-02-02,2,Communication,Le studio créatif est top.
FB_1024,CUST_832,2024-06-04,5,Réservation,Le processus de réservation est compliqué.
FB_1025,CUST_44,2024-01-03,4,Support client,Le studio créatif est top.
FB_1026,CUST_158,2024-02-21,4,Aucune plainte,Le support a mis du temps à répondre.
FB_1027,CUST_238,2025-06-15,5,Réservation,Organisation moyenne.
FB_1028,CUST_419,2024-06-06,3,Qualité service,Très bonne expérience globale.
FB_1029,CUST_1495,2024-09-18,4,Communication,Le studio créatif est top.
FB_1030,CUST_1180,2024-11-26,4,Prix,Je reviendrai pour un prochain événement.
FB_1031,CUST_1029,2024-01-07,1,Aucune plainte,Excellent service client.
FB_1032,CUST_694,2024-03-26,3,Qualité service,Organisation moyenne.
FB_1033,CUST_474,2025-02-27,2,Réservation,Expérience premium.
FB_1034,CUST_423,2025-03-21,2,Prix,Je reviendrai pour un prochain événement.
FB_1035,CUST_1398,2024-11-07,4,Communication,Très satisfait de l’ambiance.
FB_1036,CUST_538,2024-09-27,4,Aucune plainte,Expérience premium.
FB_1037,CUST_608,2024-10-03,4,Support client,Le support a mis du temps à répondre.
FB_1038,CUST_1293,2025-06-02,5,Prix,Le support a mis du temps à répondre.
FB_1039,CUST_259,2024-03-18,4,Aucune plainte,Le prix est un peu élevé.
FB_1040,CUST_1342,2024-01-11,2,Support client,Très satisfait de l’ambiance.
FB_1041,CUST_249,2024-08-25,3,Organisation,Le processus de réservation est compliqué.
FB_1042,CUST_1314,2024-05-28,4,Support client,Le studio créatif est top.
FB_1043,CUST_754,2025-04-29,1,Réservation,Expérience premium.
FB_1044,CUST_666,2024-11-09,5,Prix,Très satisfait de l’ambiance.
FB_1045,CUST_473,2025-06-02,2,Organisation,Le support a mis du temps à répondre.
FB_1046,CUST_708,2025-01-14,3,Qualité service,Je reviendrai pour un prochain événement.
FB_1047,CUST_853,2024-09-19,4,Prix,Le prix est un peu élevé.
FB_1048,CUST_621,2024-09-03,4,Aucune plainte,Le prix est un peu élevé.
FB_1049,CUST_546,2024-05-03,3,Support client,Le support a mis du temps à répondre.
FB_1050,CUST_101,2025-05-03,4,Réservation,Le prix est un peu élevé.
FB_1051,CUST_94,2025-01-14,5,Aucune plainte,Excellent service client.
FB_1052,CUST_949,2025-01-06,5,Support client,Excellent service client.
FB_1053,CUST_594,2024-06-09,5,Prix,Le studio créatif est top.
FB_1054,CUST_1152,2025-01-05,1,Support client,Excellent service client.
FB_1055,CUST_197,2025-05-21,3,Communication,Le support a mis du temps à répondre.
FB_1056,CUST_469,2024-06-19,5,Prix,Excellent service client.
FB_1057,CUST_415,2024-05-30,3,Réservation,Le processus de réservation est compliqué.
FB_1058,CUST_205,2024-04-08,5,Organisation,Le support a mis du temps à répondre.
FB_1059,CUST_97,2025-05-09,5,Communication,Le support a mis du temps à répondre.
FB_1060,CUST_921,2025-03-23,2,Aucune plainte,Le studio créatif est top.
FB_1061,CUST_48,2024-07-21,5,Réservation,Très bonne expérience globale.
FB_1062,CUST_241,2024-01-13,4,Réservation,Le support a mis du temps à répondre.
FB_1063,CUST_180,2024-11-29,5,Aucune plainte,Je reviendrai pour un prochain événement.
FB_1064,CUST_169,2025-06-14,2,Réservation,Très bonne expérience globale.
FB_1065,CUST_552,2025-05-02,5,Organisation,Le processus de réservation est compliqué.
FB_1066,CUST_421,2025-06-15,3,Réservation,Le support a mis du temps à répondre.
FB_1067,CUST_586,2025-06-18,4,Prix,Expérience premium.
FB_1068,CUST_1073,2024-07-12,5,Qualité service,Le studio créatif est top.
FB_1069,CUST_807,2024-01-24,5,Support client,Le processus de réservation est compliqué.
FB_1070,CUST_1348,2025-01-04,5,Communication,Excellent service client.
FB_1071,CUST_1019,2025-01-24,1,Aucune plainte,Le support a mis du temps à répondre.
FB_1072,CUST_346,2024-12-26,4,Support client,Le processus de réservation est compliqué.
FB_1073,CUST_831,2025-03-04,2,Prix,Le prix est un peu élevé.
FB_1074,CUST_901,2025-02-22,5,Réservation,Très bonne expérience globale.
FB_1075,CUST_1137,2024-03-06,2,Prix,Le processus de réservation est compliqué.
FB_1076,CUST_46,2025-04-05,5,Support client,Excellent service client.
FB_1077,CUST_361,2024-11-03,5,Support client,Je reviendrai pour un prochain événement.
FB_1078,CUST_357,2025-03-30,4,Réservation,Très satisfait de l’ambiance.
FB_1079,CUST_284,2025-06-05,4,Communication,Excellent service client.
FB_1080,CUST_282,2025-05-14,2,Communication,Expérience premium.
FB_1081,CUST_1140,2025-04-28,1,Aucune plainte,Le support a mis du temps à répondre.
FB_1082,CUST_1172,2024-09-11,4,Organisation,Expérience premium.
FB_1083,CUST_105,2024-03-18,5,Qualité service,Le processus de réservation est compliqué.
FB_1084,CUST_193,2024-08-16,5,Support client,Expérience premium.
FB_1085,CUST_247,2025-02-03,5,Réservation,Le studio créatif est top.
FB_1086,CUST_1030,2025-01-07,5,Support client,Le studio créatif est top.
FB_1087,CUST_1202,2025-02-02,3,Réservation,Le support a mis du temps à répondre.
FB_1088,CUST_1162,2024-04-26,2,Réservation,Très satisfait de l’ambiance.
FB_1089,CUST_209,2024-06-07,5,Prix,Très bonne expérience globale.
FB_1090,CUST_416,2024-07-29,5,Support client,Très satisfait de l’ambiance.
FB_1091,CUST_1018,2024-09-19,4,Support client,Le processus de réservation est compliqué.
FB_1092,CUST_1376,2025-01-30,2,Organisation,Très bonne expérience globale.
FB_1093,CUST_43,2025-04-03,1,Qualité service,Très satisfait de l’ambiance.
FB_1094,CUST_13,2024-02-15,5,Communication,Expérience premium.
FB_1095,CUST_1456,2024-07-26,4,Réservation,Le support a mis du temps à répondre.
FB_1096,CUST_1292,2024-03-17,1,Communication,Organisation moyenne.
FB_1097,CUST_1155,2024-07-23,4,Prix,Expérience premium.
FB_1098,CUST_1036,2024-05-24,1,Prix,Expérience premium.
FB_1099,CUST_1449,2025-06-12,5,Communication,Très bonne expérience globale.
FB_1100,CUST_216,2024-11-09,4,Communication,Organisation moyenne.
FB_1101,CUST_1280,2025-01-17,4,Support client,Le prix est un peu élevé.
FB_1102,CUST_595,2024-02-28,3,Qualité service,Excellent service client.
FB_1103,CUST_612,2024-01-13,3,Organisation,Le support a mis du temps à répondre.
FB_1104,CUST_937,2025-03-01,5,Réservation,Très bonne expérience globale.
FB_1105,CUST_415,2025-01-27,4,Aucune plainte,Le processus de réservation est compliqué.
FB_1106,CUST_114,2024-08-07,3,Organisation,Organisation moyenne.
FB_1107,CUST_256,2024-01-02,4,Organisation,Organisation moyenne.
FB_1108,CUST_1445,2025-06-15,5,Support client,Très bonne expérience globale.
FB_1109,CUST_929,2025-06-21,1,Aucune plainte,Le studio créatif est top.
FB_1110,CUST_459,2024-04-11,3,Qualité service,Le processus de réservation est compliqué.
FB_1111,CUST_1293,2024-07-28,4,Aucune plainte,Excellent service client.
FB_1112,CUST_842,2025-02-27,4,Organisation,Le support a mis du temps à répondre.
FB_1113,CUST_1476,2025-06-01,3,Support client,Je reviendrai pour un prochain événement.
FB_1114,CUST_362,2024-08-02,5,Communication,Le processus de réservation est compliqué.
FB_1115,CUST_1444,2024-04-25,5,Prix,Très satisfait de l’ambiance.
FB_1116,CUST_1013,2025-05-21,5,Support client,Très satisfait de l’ambiance.
FB_1117,CUST_1074,2024-08-05,5,Support client,Excellent service client.
FB_1118,CUST_1057,2024-03-15,4,Aucune plainte,Organisation moyenne.
FB_1119,CUST_30,2024-02-26,5,Prix,Organisation moyenne.
FB_1120,CUST_1393,2024-10-31,4,Aucune plainte,Expérience premium.
FB_1121,CUST_878,2025-04-25,4,Communication,Le support a mis du temps à répondre.
FB_1122,CUST_117,2025-01-19,4,Support client,Je reviendrai pour un prochain événement.
FB_1123,CUST_1147,2024-06-29,2,Aucune plainte,Organisation moyenne.
FB_1124,CUST_1317,2024-02-03,1,Organisation,Le studio créatif est top.
FB_1125,CUST_21,2024-10-12,4,Organisation,Le prix est un peu élevé.
FB_1126,CUST_1106,2024-08-21,2,Prix,Très satisfait de l’ambiance.
FB_1127,CUST_992,2024-12-31,4,Communication,Je reviendrai pour un prochain événement.
FB_1128,CUST_67,2025-01-31,1,Aucune plainte,Le processus de réservation est compliqué.
FB_1129,CUST_890,2024-08-05,2,Aucune plainte,Le studio créatif est top.
FB_1130,CUST_456,2025-06-24,2,Support client,Très bonne expérience globale.
FB_1131,CUST_532,2024-11-11,2,Prix,Le processus de réservation est compliqué.
FB_1132,CUST_136,2025-05-20,5,Organisation,Organisation moyenne.
FB_1133,CUST_1400,2024-04-04,5,Organisation,Le support a mis du temps à répondre.
FB_1134,CUST_832,2024-06-19,1,Prix,Très bonne expérience globale.
FB_1135,CUST_859,2024-09-24,2,Réservation,Le processus de réservation est compliqué.
FB_1136,CUST_1454,2025-04-09,2,Communication,Le prix est un peu élevé.
FB_1137,CUST_1305,2024-04-15,1,Réservation,Excellent service client.
FB_1138,CUST_978,2024-04-09,5,Aucune plainte,Le prix est un peu élevé.
FB_1139,CUST_1459,2025-04-15,4,Support client,Le processus de réservation est compliqué.
FB_1140,CUST_486,2024-11-27,1,Communication,Le processus de réservation est compliqué.
FB_1141,CUST_1321,2024-06-08,2,Qualité service,Très bonne expérience globale.
FB_1142,CUST_53,2024-03-17,3,Communication,Très bonne expérience globale.
FB_1143,CUST_611,2024-06-29,1,Organisation,Organisation moyenne.
FB_1144,CUST_418,2024-04-03,5,Réservation,Très bonne expérience globale.
FB_1145,CUST_431,2024-03-17,5,Support client,Je reviendrai pour un prochain événement.
FB_1146,CUST_1220,2025-02-01,4,Aucune plainte,Excellent service client.
FB_1147,CUST_793,2025-02-16,1,Communication,Le studio créatif est top.
FB_1148,CUST_1304,2024-05-26,5,Prix,Très bonne expérience globale.
