feedback_id,customer_id,date,score,complaint_category,comment
FB_688,CUST_726,2024-01-23,2,Support client,Taille indisponible trop souvent.
FB_689,CUST_1099,2025-02-04,4,Qualité service,Produit reçu en retard.
FB_690,CUST_1418,2024-05-07,5,Prix,J’ai eu un problème avec ma commande.
FB_691,CUST_623,2024-10-08,1,Réservation,Très bonne qualité.
FB_692,CUST_880,2025-06-29,2,Prix,J’ai eu un problème avec ma commande.
FB_693,CUST_301,2024-06-22,1,Aucune plainte,Produit reçu en retard.
FB_694,CUST_1472,2024-12-04,3,Aucune plainte,Livraison rapide et produit conforme.
FB_695,CUST_912,2025-06-04,3,Prix,Produit reçu en retard.
FB_696,CUST_255,2025-04-24,5,Qualité service,Packaging premium.
FB_697,CUST_1474,2025-04-30,4,Réservation,Très bonne qualité.
FB_698,CUST_837,2025-02-24,2,Qualité service,Le site est fluide et simple.
FB_699,CUST_344,2024-08-02,1,Prix,Très bonne qualité.
FB_700,CUST_483,2024-12-31,4,Support client,Très bonne qualité.
FB_701,CUST_1231,2024-03-28,2,Qualité service,Taille indisponible trop souvent.
FB_702,CUST_1098,2024-10-08,1,Qualité service,J’ai eu un problème avec ma commande.
FB_703,CUST_584,2024-01-14,3,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_704,CUST_73,2025-03-20,2,Qualité service,Produit reçu en retard.
FB_705,CUST_617,2025-04-24,4,Support client,Très bonne qualité.
FB_706,CUST_1406,2024-03-11,4,Aucune plainte,Packaging premium.
FB_707,CUST_169,2024-08-13,3,Organisation,Packaging premium.
FB_708,CUST_250,2024-03-30,4,Réservation,Packaging premium.
FB_709,CUST_1478,2024-09-15,5,Communication,Expérience d’achat agréable.
FB_710,CUST_916,2024-07-10,1,Communication,Produit reçu en retard.
FB_711,CUST_669,2024-12-04,2,Aucune plainte,Taille indisponible trop souvent.
FB_712,CUST_553,2024-12-12,4,Aucune plainte,J’ai eu un problème avec ma commande.
FB_713,CUST_923,2025-01-28,3,Organisation,Le site est fluide et simple.
FB_714,CUST_1167,2025-04-18,1,Réservation,Le site est fluide et simple.
FB_715,CUST_596,2024-03-02,2,Communication,Packaging premium.
FB_716,CUST_698,2024-07-13,1,Communication,J’ai eu un problème avec ma commande.
FB_717,CUST_810,2025-06-01,1,Qualité service,Packaging premium.
FB_718,CUST_1124,2025-04-14,3,Prix,Le prix est intéressant mais le retour est compliqué.
FB_719,CUST_187,2024-05-29,1,Qualité service,Expérience d’achat agréable.
FB_720,CUST_944,2024-07-03,4,Prix,Service client réactif.
FB_721,CUST_203,2025-03-04,4,Prix,J’ai eu un problème avec ma commande.
FB_722,CUST_1024,2025-05-24,3,Support client,Le site est fluide et simple.
FB_723,CUST_112,2024-04-17,4,Support client,Expérience d’achat agréable.
FB_724,CUST_787,2024-10-28,1,Support client,Packaging premium.
FB_725,CUST_380,2024-09-13,4,Qualité service,Service client réactif.
FB_726,CUST_709,2025-01-20,1,Support client,Produit reçu en retard.
FB_727,CUST_884,2024-04-20,3,Communication,Service client réactif.
FB_728,CUST_1351,2024-10-10,1,Réservation,Taille indisponible trop souvent.
FB_729,CUST_974,2025-03-15,1,Qualité service,J’ai eu un problème avec ma commande.
FB_730,CUST_651,2024-06-04,5,Prix,Le site est fluide et simple.
FB_731,CUST_227,2024-10-08,2,Qualité service,Expérience d’achat agréable.
FB_732,CUST_211,2024-06-22,1,Organisation,Taille indisponible trop souvent.
FB_733,CUST_992,2025-06-23,5,Communication,Très bonne qualité.
FB_734,CUST_401,2024-06-06,2,Qualité service,Service client réactif.
FB_735,CUST_1497,2024-08-23,3,Qualité service,Très bonne qualité.
FB_736,CUST_1126,2024-06-02,1,Prix,Très bonne qualité.
FB_737,CUST_754,2025-03-05,5,Communication,Produit reçu en retard.
FB_738,CUST_156,2025-05-24,2,Prix,Service client réactif.
FB_739,CUST_429,2025-02-01,1,Organisation,Produit reçu en retard.
FB_740,CUST_532,2024-09-05,5,Réservation,Taille indisponible trop souvent.
FB_741,CUST_835,2024-12-31,5,Réservation,Produit reçu en retard.
FB_742,CUST_816,2025-06-02,5,Prix,J’ai eu un problème avec ma commande.
FB_743,CUST_681,2024-09-23,2,Prix,Expérience d’achat agréable.
FB_744,CUST_1467,2024-02-14,1,Organisation,J’ai eu un problème avec ma commande.
FB_745,CUST_956,2024-01-15,5,Réservation,Service client réactif.
FB_746,CUST_1013,2024-03-16,4,Communication,Produit reçu en retard.
FB_747,CUST_969,2024-01-24,1,Communication,Le prix est intéressant mais le retour est compliqué.
FB_748,CUST_8,2024-12-21,3,Support client,Expérience d’achat agréable.
FB_749,CUST_318,2024-09-25,5,Support client,Service client réactif.
FB_750,CUST_256,2024-02-25,3,Prix,Packaging premium.
FB_751,CUST_825,2024-05-09,2,Communication,Livraison rapide et produit conforme.
FB_752,CUST_468,2025-03-28,4,Organisation,Très bonne qualité.
FB_753,CUST_632,2025-03-19,2,Communication,J’ai eu un problème avec ma commande.
FB_754,CUST_1293,2024-01-20,4,Organisation,Service client réactif.
FB_755,CUST_58,2025-03-23,3,Communication,Service client réactif.
FB_756,CUST_173,2024-05-21,1,Réservation,Taille indisponible trop souvent.
FB_757,CUST_992,2024-05-29,3,Organisation,Produit reçu en retard.
FB_758,CUST_1183,2024-12-05,4,Qualité service,Packaging premium.
FB_759,CUST_260,2024-11-29,3,Communication,J’ai eu un problème avec ma commande.
FB_760,CUST_490,2024-08-07,5,Organisation,Produit reçu en retard.
FB_761,CUST_1067,2025-04-25,5,Prix,Livraison rapide et produit conforme.
FB_762,CUST_245,2025-03-27,1,Support client,Livraison rapide et produit conforme.
FB_763,CUST_1208,2024-10-14,4,Communication,Packaging premium.
FB_764,CUST_675,2024-03-01,3,Qualité service,Très bonne qualité.
FB_765,CUST_425,2024-05-16,4,Qualité service,Le prix est intéressant mais le retour est compliqué.
FB_766,CUST_1284,2024-05-19,3,Communication,Le prix est intéressant mais le retour est compliqué.
FB_767,CUST_758,2024-07-19,1,Réservation,Très bonne qualité.
FB_768,CUST_1216,2024-01-04,4,Réservation,Livraison rapide et produit conforme.
FB_769,CUST_141,2024-03-06,5,Qualité service,Le prix est intéressant mais le retour est compliqué.
FB_770,CUST_1104,2025-04-06,1,Communication,Packaging premium.
FB_771,CUST_254,2024-08-22,3,Réservation,Expérience d’achat agréable.
FB_772,CUST_317,2024-04-19,1,Support client,Très bonne qualité.
FB_773,CUST_284,2024-03-30,1,Réservation,Livraison rapide et produit conforme.
FB_774,CUST_554,2024-03-29,3,Réservation,Expérience d’achat agréable.
FB_775,CUST_134,2024-04-15,4,Communication,Le site est fluide et simple.
FB_776,CUST_92,2025-06-19,2,Prix,Produit reçu en retard.
FB_777,CUST_1126,2025-04-11,1,Support client,J’ai eu un problème avec ma commande.
FB_778,CUST_152,2025-06-13,2,Réservation,Packaging premium.
FB_779,CUST_990,2024-08-30,2,Communication,Taille indisponible trop souvent.
FB_780,CUST_721,2024-02-18,2,Communication,Le prix est intéressant mais le retour est compliqué.
FB_781,CUST_921,2024-08-13,2,Organisation,Expérience d’achat agréable.
FB_782,CUST_973,2025-05-19,3,Prix,Service client réactif.
FB_783,CUST_1385,2025-04-24,4,Support client,Expérience d’achat agréable.
FB_784,CUST_299,2025-04-27,3,Qualité service,Très bonne qualité.
FB_785,CUST_906,2025-02-19,3,Prix,Taille indisponible trop souvent.
FB_786,CUST_762,2025-05-23,5,Communication,Service client réactif.
FB_787,CUST_659,2024-05-20,3,Réservation,Très bonne qualité.
FB_788,CUST_620,2024-04-12,4,Aucune plainte,Produit reçu en retard.
FB_789,CUST_54,2024-05-01,4,Organisation,J’ai eu un problème avec ma commande.
FB_790,CUST_489,2024-12-06,5,Organisation,Très bonne qualité.
FB_791,CUST_1349,2025-01-22,2,Support client,J’ai eu un problème avec ma commande.
FB_792,CUST_383,2024-10-27,3,Support client,Produit reçu en retard.
FB_793,CUST_785,2024-02-13,3,Qualité service,Le site est fluide et simple.
FB_794,CUST_1342,2025-04-20,3,Support client,J’ai eu un problème avec ma commande.
FB_795,CUST_209,2024-02-26,3,Organisation,Service client réactif.
FB_796,CUST_1189,2024-05-02,1,Qualité service,J’ai eu un problème avec ma commande.
FB_797,CUST_387,2024-04-25,1,Aucune plainte,Livraison rapide et produit conforme.
FB_798,CUST_769,2025-04-20,2,Communication,Produit reçu en retard.
FB_799,CUST_478,2024-01-18,3,Organisation,J’ai eu un problème avec ma commande.
FB_800,CUST_900,2025-04-05,1,Prix,Taille indisponible trop souvent.
FB_801,CUST_157,2024-07-16,5,Prix,Packaging premium.
FB_802,CUST_1120,2025-01-26,4,Organisation,Service client réactif.
FB_803,CUST_618,2025-06-05,1,Qualité service,Expérience d’achat agréable.
FB_804,CUST_833,2024-07-24,4,Qualité service,Livraison rapide et produit conforme.
FB_805,CUST_322,2024-07-14,5,Réservation,Taille indisponible trop souvent.
FB_806,CUST_964,2024-08-14,1,Support client,Très bonne qualité.
FB_807,CUST_565,2024-12-03,3,Organisation,Taille indisponible trop souvent.
FB_808,CUST_1073,2024-02-16,4,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_809,CUST_412,2024-10-28,5,Qualité service,Taille indisponible trop souvent.
FB_810,CUST_332,2025-03-05,4,Réservation,Livraison rapide et produit conforme.
FB_811,CUST_458,2024-02-28,2,Organisation,Packaging premium.
FB_812,CUST_42,2025-05-12,3,Qualité service,Le prix est intéressant mais le retour est compliqué.
FB_813,CUST_24,2025-03-01,1,Communication,Le site est fluide et simple.
FB_814,CUST_960,2024-04-02,5,Support client,Expérience d’achat agréable.
FB_815,CUST_644,2025-01-03,1,Support client,J’ai eu un problème avec ma commande.
FB_816,CUST_15,2025-05-02,5,Organisation,Très bonne qualité.
FB_817,CUST_697,2024-12-12,3,Communication,Packaging premium.
FB_818,CUST_1316,2024-04-17,2,Organisation,Très bonne qualité.
FB_819,CUST_859,2024-10-31,1,Support client,Expérience d’achat agréable.
FB_820,CUST_250,2024-06-01,5,Support client,Taille indisponible trop souvent.
FB_821,CUST_173,2024-05-15,4,Qualité service,J’ai eu un problème avec ma commande.
FB_822,CUST_656,2024-02-08,4,Réservation,Taille indisponible trop souvent.
FB_823,CUST_1352,2024-02-17,5,Organisation,Taille indisponible trop souvent.
FB_824,CUST_291,2024-02-04,3,Réservation,Produit reçu en retard.
FB_825,CUST_322,2024-03-24,4,Qualité service,Livraison rapide et produit conforme.
FB_826,CUST_520,2025-05-08,2,Aucune plainte,Très bonne qualité.
FB_827,CUST_225,2025-05-05,3,Qualité service,Expérience d’achat agréable.
FB_828,CUST_854,2025-05-23,5,Réservation,Le site est fluide et simple.
FB_829,CUST_861,2024-05-26,1,Réservation,Livraison rapide et produit conforme.
FB_830,CUST_1366,2024-02-01,1,Support client,Produit reçu en retard.
FB_831,CUST_282,2024-09-30,2,Communication,Service client réactif.
FB_832,CUST_107,2025-03-14,1,Support client,Taille indisponible trop souvent.
FB_833,CUST_1043,2024-12-11,3,Support client,Service client réactif.
FB_834,CUST_829,2024-09-26,2,Prix,Le site est fluide et simple.
FB_835,CUST_628,2024-08-05,4,Aucune plainte,Packaging premium.
FB_836,CUST_9,2024-09-13,2,Support client,J’ai eu un problème avec ma commande.
FB_837,CUST_277,2025-03-30,2,Organisation,Packaging premium.
FB_838,CUST_930,2024-08-12,2,Aucune plainte,Service client réactif.
FB_839,CUST_903,2024-05-12,5,Qualité service,Produit reçu en retard.
FB_840,CUST_1250,2025-01-04,5,Support client,Packaging premium.
FB_841,CUST_2,2024-03-21,4,Qualité service,Livraison rapide et produit conforme.
FB_842,CUST_404,2025-06-04,5,Réservation,J’ai eu un problème avec ma commande.
FB_843,CUST_508,2024-04-25,5,Organisation,Très bonne qualité.
FB_844,CUST_1353,2025-03-18,3,Organisation,Livraison rapide et produit conforme.
FB_845,CUST_444,2024-09-13,1,Qualité service,Très bonne qualité.
FB_846,CUST_374,2025-01-14,3,Communication,Très bonne qualité.
FB_847,CUST_488,2024-11-01,4,Prix,Le site est fluide et simple.
FB_848,CUST_777,2024-02-04,2,Réservation,Service client réactif.
FB_849,CUST_1177,2024-10-19,1,Organisation,J’ai eu un problème avec ma commande.
FB_850,CUST_698,2024-07-15,1,Organisation,Produit reçu en retard.
FB_851,CUST_653,2024-10-30,2,Qualité service,Packaging premium.
FB_852,CUST_885,2025-02-24,4,Qualité service,J’ai eu un problème avec ma commande.
FB_853,CUST_1172,2025-05-19,1,Réservation,J’ai eu un problème avec ma commande.
FB_854,CUST_112,2025-04-29,1,Support client,Produit reçu en retard.
FB_855,CUST_488,2025-02-12,1,Prix,Livraison rapide et produit conforme.
FB_856,CUST_1182,2025-03-23,5,Réservation,Taille indisponible trop souvent.
FB_857,CUST_661,2024-02-22,4,Aucune plainte,Le site est fluide et simple.
FB_858,CUST_1420,2024-01-20,5,Aucune plainte,Très bonne qualité.
FB_859,CUST_104,2025-06-04,4,Organisation,Service client réactif.
FB_860,CUST_106,2024-06-12,4,Qualité service,Très bonne qualité.
FB_861,CUST_1014,2024-09-30,3,Aucune plainte,Packaging premium.
FB_862,CUST_297,2024-12-11,2,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_863,CUST_351,2025-05-25,1,Communication,Le prix est intéressant mais le retour est compliqué.
FB_864,CUST_1180,2024-05-03,5,Organisation,Très bonne qualité.
FB_865,CUST_1408,2024-05-26,1,Prix,Le prix est intéressant mais le retour est compliqué.
FB_866,CUST_1399,2025-03-30,2,Prix,Packaging premium.
FB_867,CUST_930,2024-03-12,2,Prix,Expérience d’achat agréable.
FB_868,CUST_93,2024-02-08,1,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_869,CUST_643,2024-12-08,5,Réservation,Livraison rapide et produit conforme.
FB_870,CUST_232,2025-06-18,4,Réservation,Produit reçu en retard.
FB_871,CUST_410,2024-12-29,1,Prix,Le site est fluide et simple.
FB_872,CUST_281,2024-09-17,4,Communication,Livraison rapide et produit conforme.
FB_873,CUST_427,2025-01-11,4,Communication,Le site est fluide et simple.
FB_874,CUST_591,2025-02-06,3,Aucune plainte,J’ai eu un problème avec ma commande.
FB_875,CUST_750,2024-03-02,2,Prix,Packaging premium.
FB_876,CUST_411,2024-12-22,4,Support client,Très bonne qualité.
FB_877,CUST_1209,2024-01-05,5,Réservation,Expérience d’achat agréable.
FB_878,CUST_37,2024-10-18,4,Aucune plainte,Expérience d’achat agréable.
FB_879,CUST_554,2024-02-27,2,Organisation,Expérience d’achat agréable.
FB_880,CUST_775,2024-06-01,2,Organisation,Expérience d’achat agréable.
FB_881,CUST_46,2024-10-26,2,Communication,Taille indisponible trop souvent.
FB_882,CUST_235,2024-05-08,1,Aucune plainte,Expérience d’achat agréable.
FB_883,CUST_1110,2024-07-28,1,Organisation,Service client réactif.
FB_884,CUST_195,2024-03-28,4,Réservation,Le site est fluide et simple.
FB_885,CUST_1292,2024-02-04,5,Qualité service,Taille indisponible trop souvent.
FB_886,CUST_139,2024-06-18,1,Réservation,Expérience d’achat agréable.
FB_887,CUST_423,2025-02-18,5,Aucune plainte,Expérience d’achat agréable.
FB_888,CUST_161,2024-06-01,1,Support client,J’ai eu un problème avec ma commande.
FB_889,CUST_1158,2024-03-13,2,Support client,Produit reçu en retard.
FB_890,CUST_712,2024-05-22,3,Aucune plainte,Packaging premium.
FB_891,CUST_315,2024-08-31,2,Aucune plainte,J’ai eu un problème avec ma commande.
FB_892,CUST_53,2024-10-09,3,Qualité service,Packaging premium.
FB_893,CUST_699,2025-03-08,2,Aucune plainte,J’ai eu un problème avec ma commande.
FB_894,CUST_1148,2025-02-23,5,Support client,Taille indisponible trop souvent.
FB_895,CUST_1401,2024-01-07,3,Qualité service,Le prix est intéressant mais le retour est compliqué.
FB_896,CUST_534,2024-04-09,3,Aucune plainte,Packaging premium.
FB_897,CUST_463,2025-03-04,5,Réservation,Service client réactif.
FB_898,CUST_985,2024-07-22,5,Prix,Le prix est intéressant mais le retour est compliqué.
FB_899,CUST_1112,2024-04-11,1,Qualité service,Très bonne qualité.
FB_900,CUST_624,2024-10-21,4,Réservation,Expérience d’achat agréable.
FB_901,CUST_973,2024-02-18,4,Organisation,Expérience d’achat agréable.
FB_902,CUST_486,2024-02-21,4,Aucune plainte,Taille indisponible trop souvent.
FB_903,CUST_881,2025-05-19,2,Aucune plainte,Produit reçu en retard.
FB_904,CUST_233,2024-08-31,5,Prix,Très bonne qualité.
FB_905,CUST_1397,2024-07-03,5,Prix,Le prix est intéressant mais le retour est compliqué.
FB_906,CUST_54,2024-01-07,2,Aucune plainte,Service client réactif.
FB_907,CUST_95,2024-06-02,2,Réservation,Expérience d’achat agréable.
FB_908,CUST_965,2024-11-08,1,Communication,Le prix est intéressant mais le retour est compliqué.
FB_909,CUST_237,2024-08-29,2,Support client,Très bonne qualité.
FB_910,CUST_144,2024-12-05,4,Aucune plainte,Taille indisponible trop souvent.
FB_911,CUST_564,2025-04-08,5,Aucune plainte,Expérience d’achat agréable.
FB_912,CUST_1408,2024-12-29,1,Communication,J’ai eu un problème avec ma commande.
FB_913,CUST_958,2024-04-21,5,Communication,Taille indisponible trop souvent.
FB_914,CUST_554,2024-08-18,2,Aucune plainte,Le site est fluide et simple.
FB_915,CUST_402,2025-02-08,1,Communication,Le prix est intéressant mais le retour est compliqué.
FB_916,CUST_1213,2024-10-24,5,Qualité service,Expérience d’achat agréable.
FB_917,CUST_653,2025-04-09,1,Support client,Le site est fluide et simple.
FB_918,CUST_1348,2025-04-08,5,Qualité service,J’ai eu un problème avec ma commande.
FB_919,CUST_486,2024-10-11,3,Communication,Packaging premium.
FB_920,CUST_923,2025-04-22,4,Qualité service,Le site est fluide et simple.
FB_921,CUST_527,2024-05-01,3,Aucune plainte,Le site est fluide et simple.
FB_922,CUST_222,2024-04-12,5,Prix,Produit reçu en retard.
FB_923,CUST_1356,2024-08-02,2,Prix,Le site est fluide et simple.
FB_924,CUST_186,2024-11-02,4,Support client,Expérience d’achat agréable.
FB_925,CUST_1162,2024-02-06,1,Aucune plainte,Service client réactif.
FB_926,CUST_159,2024-01-31,4,Communication,Le prix est intéressant mais le retour est compliqué.
FB_927,CUST_1195,2025-01-04,4,Qualité service,Packaging premium.
FB_928,CUST_607,2024-08-03,4,Organisation,Service client réactif.
FB_929,CUST_889,2025-03-16,5,Organisation,Livraison rapide et produit conforme.
FB_930,CUST_1410,2024-03-05,1,Organisation,Produit reçu en retard.
FB_931,CUST_1210,2025-05-18,2,Réservation,Expérience d’achat agréable.
FB_932,CUST_1067,2024-07-09,5,Aucune plainte,J’ai eu un problème avec ma commande.
FB_933,CUST_1137,2025-01-04,1,Réservation,Taille indisponible trop souvent.
FB_934,CUST_768,2024-08-04,2,Qualité service,Packaging premium.
FB_935,CUST_1293,2025-02-09,2,Aucune plainte,Service client réactif.
FB_936,CUST_401,2025-03-01,2,Qualité service,Service client réactif.
FB_937,CUST_999,2025-03-29,2,Prix,Le site est fluide et simple.
FB_938,CUST_1249,2025-05-03,1,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_939,CUST_1119,2024-10-02,3,Prix,Expérience d’achat agréable.
FB_940,CUST_272,2025-06-12,3,Réservation,Expérience d’achat agréable.
FB_941,CUST_1228,2024-08-04,1,Qualité service,Packaging premium.
FB_942,CUST_454,2024-01-08,3,Organisation,Packaging premium.
FB_943,CUST_147,2024-02-10,5,Aucune plainte,Le site est fluide et simple.
FB_944,CUST_419,2024-07-28,1,Communication,Taille indisponible trop souvent.
FB_945,CUST_1407,2024-06-24,4,Qualité service,Très bonne qualité.
FB_946,CUST_1386,2024-05-30,5,Communication,Service client réactif.
FB_947,CUST_588,2024-02-25,3,Réservation,Le site est fluide et simple.
FB_948,CUST_220,2024-05-30,5,Prix,J’ai eu un problème avec ma commande.
FB_949,CUST_1312,2025-01-14,5,Aucune plainte,Très bonne qualité.
FB_950,CUST_560,2024-11-30,4,Communication,Produit reçu en retard.
FB_951,CUST_1103,2025-01-18,5,Organisation,Le site est fluide et simple.
FB_952,CUST_165,2025-05-03,2,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_953,CUST_1304,2024-01-30,5,Organisation,Packaging premium.
FB_954,CUST_1498,2025-03-23,3,Aucune plainte,Taille indisponible trop souvent.
FB_955,CUST_404,2024-06-22,5,Qualité service,Expérience d’achat agréable.
FB_956,CUST_856,2024-11-26,3,Aucune plainte,Expérience d’achat agréable.
FB_957,CUST_1003,2025-01-11,3,Prix,Produit reçu en retard.
FB_958,CUST_1120,2024-10-14,3,Prix,J’ai eu un problème avec ma commande.
FB_959,CUST_433,2024-12-20,2,Prix,Expérience d’achat agréable.
FB_960,CUST_1177,2025-01-09,2,Aucune plainte,J’ai eu un problème avec ma commande.
FB_961,CUST_1210,2025-02-24,1,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_962,CUST_1052,2024-02-29,3,Réservation,Produit reçu en retard.
FB_963,CUST_1171,2025-04-18,5,Qualité service,J’ai eu un problème avec ma commande.
FB_964,CUST_548,2024-07-08,2,Qualité service,Le site est fluide et simple.
FB_965,CUST_186,2024-10-09,1,Prix,Très bonne qualité.
FB_966,CUST_1188,2024-11-09,2,Communication,Très bonne qualité.
FB_967,CUST_1176,2025-06-04,5,Qualité service,Expérience d’achat agréable.
FB_968,CUST_1269,2024-08-05,4,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_969,CUST_1332,2024-12-23,4,Réservation,J’ai eu un problème avec ma commande.
FB_970,CUST_1236,2024-12-31,4,Aucune plainte,Le site est fluide et simple.
FB_971,CUST_1256,2024-12-23,4,Communication,Le prix est intéressant mais le retour est compliqué.
FB_972,CUST_1304,2025-05-19,2,Organisation,Produit reçu en retard.
FB_973,CUST_867,2025-01-20,3,Aucune plainte,Taille indisponible trop souvent.
FB_974,CUST_254,2025-02-08,3,Communication,Livraison rapide et produit conforme.
FB_975,CUST_657,2025-05-10,4,Organisation,J’ai eu un problème avec ma commande.
FB_976,CUST_120,2024-04-08,2,Aucune plainte,Livraison rapide et produit conforme.
FB_977,CUST_1032,2024-07-13,2,Réservation,Expérience d’achat agréable.
FB_978,CUST_563,2025-01-24,4,Prix,Taille indisponible trop souvent.
FB_979,CUST_314,2024-02-01,2,Aucune plainte,Packaging premium.
FB_980,CUST_864,2025-06-14,4,Aucune plainte,Produit reçu en retard.
FB_981,CUST_27,2024-03-07,2,Qualité service,Packaging premium.
FB_982,CUST_54,2025-03-03,4,Aucune plainte,Taille indisponible trop souvent.
FB_983,CUST_1269,2024-08-10,5,Prix,Le site est fluide et simple.
FB_984,CUST_1090,2024-07-29,4,Organisation,Taille indisponible trop souvent.
FB_985,CUST_1409,2024-04-08,2,Support client,Livraison rapide et produit conforme.
FB_986,CUST_1042,2024-06-12,4,Aucune plainte,Service client réactif.
FB_987,CUST_1106,2024-03-31,2,Support client,Le site est fluide et simple.
FB_988,CUST_287,2024-05-29,4,Organisation,Livraison rapide et produit conforme.
FB_989,CUST_94,2024-04-04,5,Communication,Le site est fluide et simple.
FB_990,CUST_1135,2025-03-06,2,Communication,Packaging premium.
FB_991,CUST_304,2024-07-02,4,Support client,J’ai eu un problème avec ma commande.
FB_992,CUST_1076,2024-06-13,1,Organisation,Packaging premium.
FB_993,CUST_1339,2024-02-19,1,Prix,Le prix est intéressant mais le retour est compliqué.
FB_994,CUST_62,2024-04-23,2,Qualité service,J’ai eu un problème avec ma commande.
FB_995,CUST_977,2024-03-20,4,Qualité service,J’ai eu un problème avec ma commande.
FB_996,CUST_1079,2024-10-04,4,Organisation,Packaging premium.
FB_997,CUST_70,2025-06-17,5,Prix,J’ai eu un problème avec ma commande.
FB_998,CUST_391,2024-09-03,2,Prix,Le prix est intéressant mais le retour est compliqué.
FB_999,CUST_1441,2025-04-03,3,Support client,Expérience d’achat agréable.
FB_1000,CUST_329,2024-11-04,5,Communication,J’ai eu un problème avec ma commande.
FB_1001,CUST_510,2024-04-25,3,Prix,Livraison rapide et produit conforme.
FB_1002,CUST_767,2024-08-01,1,Réservation,Taille indisponible trop souvent.
FB_1003,CUST_1298,2025-01-17,3,Qualité service,Expérience d’achat agréable.
FB_1004,CUST_118,2025-06-19,1,Support client,Packaging premium.
FB_1005,CUST_1240,2024-03-28,4,Réservation,Taille indisponible trop souvent.
FB_1006,CUST_232,2024-09-08,5,Prix,Packaging premium.
FB_1007,CUST_286,2025-03-10,5,Réservation,Taille indisponible trop souvent.
FB_1008,CUST_308,2024-04-25,5,Support client,Le site est fluide et simple.
FB_1009,CUST_910,2024-10-18,3,Organisation,Produit reçu en retard.
FB_1010,CUST_1426,2025-06-26,3,Communication,J’ai eu un problème avec ma commande.
FB_1011,CUST_4,2025-04-19,2,Réservation,Service client réactif.
FB_1012,CUST_921,2024-09-09,4,Réservation,Service client réactif.
FB_1013,CUST_1065,2024-11-17,4,Aucune plainte,Service client réactif.
FB_1014,CUST_1447,2024-06-30,2,Prix,Expérience d’achat agréable.
FB_1015,CUST_688,2024-05-21,3,Aucune plainte,Packaging premium.
FB_1016,CUST_393,2024-05-05,2,Qualité service,Livraison rapide et produit conforme.
FB_1017,CUST_394,2025-03-02,5,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1018,CUST_1448,2024-07-05,5,Prix,Expérience d’achat agréable.
FB_1019,CUST_568,2024-12-16,1,Prix,J’ai eu un problème avec ma commande.
FB_1020,CUST_814,2024-03-28,2,Réservation,Produit reçu en retard.
FB_1021,CUST_738,2024-02-07,4,Qualité service,Livraison rapide et produit conforme.
FB_1022,CUST_540,2025-02-04,4,Aucune plainte,Service client réactif.
FB_1023,CUST_163,2024-03-30,3,Prix,Service client réactif.
FB_1024,CUST_1359,2025-01-28,2,Aucune plainte,Taille indisponible trop souvent.
FB_1025,CUST_331,2024-02-09,1,Organisation,Taille indisponible trop souvent.
FB_1026,CUST_954,2025-06-03,1,Prix,Très bonne qualité.
FB_1027,CUST_79,2024-03-22,1,Support client,Le prix est intéressant mais le retour est compliqué.
FB_1028,CUST_577,2024-04-25,5,Qualité service,Très bonne qualité.
FB_1029,CUST_1131,2025-04-16,5,Organisation,J’ai eu un problème avec ma commande.
FB_1030,CUST_153,2024-03-03,3,Qualité service,Expérience d’achat agréable.
FB_1031,CUST_1161,2024-05-23,4,Prix,J’ai eu un problème avec ma commande.
FB_1032,CUST_1101,2025-01-10,5,Organisation,Expérience d’achat agréable.
FB_1033,CUST_37,2025-01-28,3,Qualité service,Produit reçu en retard.
FB_1034,CUST_804,2025-06-30,5,Prix,Livraison rapide et produit conforme.
FB_1035,CUST_879,2024-12-30,5,Support client,Très bonne qualité.
FB_1036,CUST_791,2024-10-01,3,Support client,Service client réactif.
FB_1037,CUST_1447,2024-01-15,2,Qualité service,Le prix est intéressant mais le retour est compliqué.
FB_1038,CUST_384,2025-03-17,2,Support client,Livraison rapide et produit conforme.
FB_1039,CUST_1349,2025-05-10,2,Prix,Service client réactif.
FB_1040,CUST_843,2024-11-27,4,Qualité service,Service client réactif.
FB_1041,CUST_551,2024-03-15,2,Support client,Très bonne qualité.
FB_1042,CUST_476,2024-12-23,2,Communication,Packaging premium.
FB_1043,CUST_500,2025-06-12,3,Organisation,Très bonne qualité.
FB_1044,CUST_1211,2024-05-28,3,Support client,Le prix est intéressant mais le retour est compliqué.
FB_1045,CUST_899,2024-03-04,3,Support client,Très bonne qualité.
FB_1046,CUST_437,2024-01-17,4,Aucune plainte,Livraison rapide et produit conforme.
FB_1047,CUST_1083,2024-03-30,3,Communication,Le site est fluide et simple.
FB_1048,CUST_823,2024-08-15,5,Aucune plainte,Expérience d’achat agréable.
FB_1049,CUST_799,2024-02-12,4,Réservation,Taille indisponible trop souvent.
FB_1050,CUST_808,2025-01-25,3,Réservation,Produit reçu en retard.
